Année,Numéro,Département,Code INSEE,Nom de la commune,Date de première alerte,Surface parcourue (m2),Surface forêt (m2),Surface maquis garrigues (m2),Autres surfaces naturelles hors forêt (m2),Surface autres terres boisées (m2),Surfaces non boisées naturelles (m2),Surfaces non boisées artificialisées (m2),Surfaces non boisées (m2),Précision des surfaces,Type de peuplement,Nature,latitude,longitude,temp,humidity,pressure,wind_speed,wind_deg,rain_1h,Nature_encoded,date_str,image_path
2018,8466,34,34034,Boisset,2018-02-25 15:08:00,1736,1736.0,800.0,0.0,0.0,0.0,0.0,0.0,,3.0,Involontaire (particulier),46.2337295,5.3538775,3.8,43.0,1014.1,22.3,340.0,0.0,1,2018-02-25,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5521_46.2337_5.3539_2018-02-25.png
2018,8683,04,04049,Château-Arnoux-Saint-Auban,2018-02-26 11:00:00,140,300.0,140.0,0.0,0.0,0.0,0.0,0.0,,1.0,Involontaire (travaux),46.2337295,5.3538775,-1.1,36.0,1015.2,24.1,320.0,0.0,2,2018-02-26,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5522_46.2337_5.3539_2018-02-26.png
2018,7349,30,30269,Saint-Jean-du-Gard,2018-02-26 12:22:00,20000,300.0,800.0,0.0,0.0,0.0,0.0,0.0,,1.0,Involontaire (travaux),46.2337295,5.3538775,0.1,31.0,1014.5,22.3,330.0,0.0,2,2018-02-26,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5523_46.2337_5.3539_2018-02-26.png
2018,8421,34,34268,Saint-Jean-de-la-Blaquière,2018-02-26 16:38:00,5397,300.0,5397.0,0.0,0.0,0.0,0.0,0.0,,1.0,Involontaire (travaux),43.6655769,3.4338969,20.6,53.0,1016.9,11.2,210.0,0.0,2,2018-02-26,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5524_43.6656_3.4339_2018-02-26.png
2018,8422,34,34172,Montpellier,2018-02-26 17:05:00,1193,300.0,1193.0,0.0,0.0,0.0,0.0,0.0,,1.0,Involontaire (particulier),43.634075,3.9088721,2.8,27.0,1008.6,38.9,20.0,0.0,1,2018-02-26,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5525_43.6341_3.9089_2018-02-26.png
2018,8471,34,34200,Pézènes-les-Mines,2018-02-26 20:05:00,121077,121077.0,800.0,0.0,0.0,0.0,0.0,0.0,,3.0,Malveillance,43.3781667,3.6231887,0.6,26.0,1010.5,31.7,20.0,0.0,3,2018-02-26,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5526_43.3782_3.6232_2018-02-26.png
2018,8514,04,04244,Volonne,2018-02-27 00:21:00,230,300.0,800.0,0.0,0.0,0.0,0.0,230.0,,1.0,Accidentelle,48.2586622,14.5003309,-7.3,62.0,1021.1,5.6,25.0,0.0,0,2018-02-27,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5527_48.2587_14.5003_2018-02-27.png
2018,8484,34,34193,Pardailhan,2018-02-27 13:29:00,27560,27560.0,800.0,0.0,0.0,0.0,0.0,0.0,,3.0,Malveillance,46.2337295,5.3538775,-2.3,39.0,1014.1,16.6,330.0,0.0,3,2018-02-27,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5528_46.2337_5.3539_2018-02-27.png
2018,8281,05,05037,Châteauvieux,2018-02-27 13:44:00,15000,300.0,800.0,0.0,0.0,0.0,0.0,0.0,,1.0,Involontaire (particulier),44.554643,5.9594345,20.6,53.0,1016.9,11.2,210.0,0.0,1,2018-02-27,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5529_44.5546_5.9594_2018-02-27.png
2018,7405,48,48155,Saint-Germain-de-Calberte,2018-02-27 13:55:00,400,400.0,800.0,0.0,0.0,0.0,0.0,0.0,,2.0,Involontaire (particulier),46.2337295,5.3538775,-2.3,39.0,1014.1,16.6,330.0,0.0,1,2018-02-27,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5530_46.2337_5.3539_2018-02-27.png
2018,8,12,12076,Conques-en-Rouergue,2018-02-27 14:07:00,120000,0.0,800.0,120000.0,120000.0,0.0,0.0,0.0,Estimées,1.0,Malveillance,48.5895012,7.7519988,-3.7,40.0,1017.8,22.3,30.0,0.0,3,2018-02-27,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5531_48.5895_7.7520_2018-02-27.png
2018,5,46,46284,Saint-Michel-Loubéjou,2018-02-27 14:16:00,20000,0.0,800.0,20000.0,20000.0,0.0,0.0,0.0,Estimées,1.0,Involontaire (particulier),46.2337295,5.3538775,-1.5,38.0,1013.5,16.6,320.0,0.0,1,2018-02-27,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5532_46.2337_5.3539_2018-02-27.png
2018,8442,34,34157,Mèze,2018-02-27 15:34:00,493,300.0,493.0,0.0,0.0,0.0,0.0,0.0,,1.0,Malveillance,46.2337295,5.3538775,-1.1,37.0,1013.2,16.6,340.0,0.0,3,2018-02-27,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5533_46.2337_5.3539_2018-02-27.png
2018,8474,34,34135,Lespignan,2018-02-27 17:03:00,3810,300.0,3810.0,0.0,0.0,0.0,0.0,0.0,,1.0,Involontaire (travaux),43.7278172,3.8634569,1.7,27.0,1009.7,24.1,30.0,0.0,2,2018-02-27,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5534_43.7278_3.8635_2018-02-27.png
2018,7416,48,48171,Saint-Martin-de-Lansuscle,2018-02-27 17:13:00,110,300.0,800.0,0.0,0.0,0.0,0.0,110.0,,1.0,Involontaire (particulier),46.2337295,5.3538775,-2.8,40.0,1013.7,20.5,340.0,0.0,1,2018-02-27,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5535_46.2337_5.3539_2018-02-27.png
2018,4181,66,66014,Baixas,2018-03-03 14:53:00,600,300.0,600.0,0.0,0.0,0.0,0.0,0.0,,1.0,Malveillance,46.2337295,5.3538775,11.3,72.0,997.4,9.4,150.0,0.0,3,2018-03-03,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5536_46.2337_5.3539_2018-03-03.png
2018,4183,66,66138,Peyrestortes,2018-03-03 16:19:00,700,700.0,800.0,0.0,0.0,0.0,0.0,0.0,,2.0,Malveillance,46.2337295,5.3538775,11.8,66.0,997.8,11.2,170.0,0.0,3,2018-03-03,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5537_46.2337_5.3539_2018-03-03.png
2018,8497,26,26165,Livron-sur-Drôme,2018-03-08 14:36:00,27500,2700.0,24800.0,0.0,0.0,0.0,0.0,0.0,,3.0,Involontaire (travaux),46.2337295,5.3538775,14.9,42.0,1007.1,29.5,200.0,0.0,2,2018-03-08,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5538_46.2337_5.3539_2018-03-08.png
2018,1306,40,40125,Heugas,2018-03-09 11:27:00,10000,10000.0,800.0,0.0,0.0,0.0,0.0,0.0,,1.0,Involontaire (particulier),46.2337295,5.3538775,15.0,47.0,1011.8,24.1,170.0,0.0,1,2018-03-09,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5539_46.2337_5.3539_2018-03-09.png
2018,1796,33,33472,Saint-Sauveur-de-Puynormand,2018-03-11 17:23:00,3000,3000.0,800.0,0.0,0.0,0.0,0.0,0.0,,1.0,Involontaire (travaux),46.2337295,5.3538775,15.7,52.0,993.7,18.4,170.0,0.0,2,2018-03-11,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5540_46.2337_5.3539_2018-03-11.png
2018,1795,33,33307,Noaillan,2018-03-11 17:44:00,1200,1200.0,800.0,0.0,0.0,0.0,0.0,0.0,,1.0,Malveillance,46.2337295,5.3538775,15.7,52.0,993.7,18.4,170.0,0.0,3,2018-03-11,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5541_46.2337_5.3539_2018-03-11.png
2018,8540,04,04047,Champtercier,2018-03-14 11:36:00,20000,300.0,20000.0,0.0,0.0,0.0,0.0,0.0,,1.0,Involontaire (particulier),46.2337295,5.3538775,10.9,72.0,1010.9,5.4,260.0,0.0,1,2018-03-14,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5542_46.2337_5.3539_2018-03-14.png
2018,8543,04,04022,Barrême,2018-03-14 13:15:00,100,100.0,800.0,0.0,0.0,0.0,0.0,0.0,,4.0,Involontaire (travaux),45.1867219,9.1492137,17.0,39.0,1009.0,5.4,220.0,0.0,2,2018-03-14,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5543_45.1867_9.1492_2018-03-14.png
2018,8803,48,48148,Saint-Étienne-Vallée-Française,2018-03-14 18:58:00,1100,1100.0,800.0,0.0,0.0,0.0,0.0,0.0,,5.0,Accidentelle,46.2337295,5.3538775,13.0,47.0,1004.1,13.0,170.0,0.0,0,2018-03-14,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5544_46.2337_5.3539_2018-03-14.png
2018,4229,66,66024,Le Boulou,2018-03-20 17:09:00,200,200.0,800.0,0.0,0.0,0.0,0.0,0.0,,2.0,Accidentelle,32.7569047,-97.0696914,12.0,44.0,1019.1,22.3,290.0,0.0,0,2018-03-20,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5545_32.7569_-97.0697_2018-03-20.png
2018,8658,07,07050,Chambonas,2018-03-21 12:04:00,40000,40000.0,800.0,0.0,0.0,0.0,0.0,0.0,,4.0,Involontaire (travaux),32.0892896,35.1835603,24.3,20.0,1018.0,9.3,1.0,0.0,2,2018-03-21,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5546_32.0893_35.1836_2018-03-21.png
2018,8622,06,06049,Courmes,2018-03-21 13:29:00,1110,300.0,1110.0,0.0,0.0,0.0,0.0,0.0,,1.0,Malveillance,45.1867219,9.1492137,8.0,46.0,1018.0,7.6,190.0,0.0,3,2018-03-21,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5547_45.1867_9.1492_2018-03-21.png
2018,8684,04,04004,Allemagne-en-Provence,2018-03-21 13:41:00,450,300.0,450.0,0.0,0.0,0.0,0.0,0.0,,1.0,Involontaire (particulier),34.941638,-2.7397209,14.0,44.0,1016.9,24.1,300.0,0.0,1,2018-03-21,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5548_34.9416_-2.7397_2018-03-21.png
2018,8623,06,06058,Escragnolles,2018-03-21 13:42:00,8780,300.0,8780.0,0.0,0.0,0.0,0.0,0.0,,1.0,Malveillance,14.578242,121.1260568,28.0,79.0,1010.0,13.0,110.0,0.0,3,2018-03-21,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5549_14.5782_121.1261_2018-03-21.png
2018,1793,33,33555,Marcheprime,2018-03-21 16:24:00,20000,20000.0,800.0,0.0,0.0,0.0,0.0,0.0,,1.0,Involontaire (particulier),46.2337295,5.3538775,7.0,32.0,1022.9,35.3,360.0,0.0,1,2018-03-21,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5550_46.2337_5.3539_2018-03-21.png
2018,8624,06,06041,Cipières,2018-03-22 11:13:00,2310,2310.0,800.0,0.0,0.0,0.0,0.0,0.0,,3.0,Involontaire (travaux),45.1867219,9.1492137,8.0,46.0,1014.0,1.8,210.0,0.0,2,2018-03-22,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5551_45.1867_9.1492_2018-03-22.png
2018,1998,47,47215,Pujols,2018-03-22 14:13:00,80000,80000.0,800.0,0.0,0.0,0.0,0.0,0.0,,1.0,Involontaire (particulier),46.2337295,5.3538775,9.5,37.0,1019.6,25.9,350.0,0.0,1,2018-03-22,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5552_46.2337_5.3539_2018-03-22.png
2018,8659,07,07334,Les Vans,2018-03-22 14:18:00,5000,300.0,5000.0,0.0,0.0,0.0,0.0,0.0,,1.0,Involontaire (travaux),39.7133103,21.6160571,20.6,53.0,1016.9,11.2,210.0,0.0,2,2018-03-22,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5553_39.7133_21.6161_2018-03-22.png
2018,8613,83,83051,Entrecasteaux,2018-03-22 16:18:00,1000,1000.0,800.0,0.0,0.0,0.0,0.0,0.0,,4.0,Involontaire (particulier),46.2337295,5.3538775,7.7,49.0,1018.9,25.9,350.0,0.0,1,2018-03-22,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5554_46.2337_5.3539_2018-03-22.png
2018,8718,34,34130,Laurens,2018-03-22 17:47:00,786,300.0,786.0,0.0,0.0,0.0,0.0,0.0,,1.0,Involontaire (travaux),43.6127335,4.0246239,13.3,22.0,1012.9,25.9,350.0,0.0,2,2018-03-22,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5555_43.6127_4.0246_2018-03-22.png
2018,8723,34,34092,Cruzy,2018-03-23 13:11:00,29550,300.0,29550.0,0.0,0.0,0.0,0.0,0.0,,1.0,Involontaire (travaux),43.6204187,3.8677274,15.3,42.0,1005.8,11.2,190.0,0.0,2,2018-03-23,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5556_43.6204_3.8677_2018-03-23.png
2018,8724,34,34097,Félines-Minervois,2018-03-23 14:08:00,637,300.0,637.0,0.0,0.0,0.0,0.0,0.0,,1.0,Malveillance,46.2337295,5.3538775,7.7,68.0,1007.8,18.4,350.0,0.0,3,2018-03-23,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5557_46.2337_5.3539_2018-03-23.png
2018,8645,34,34043,Buzignargues,2018-03-23 14:12:00,7619,300.0,7619.0,0.0,0.0,0.0,0.0,0.0,,1.0,Involontaire (travaux),46.2337295,5.3538775,7.7,68.0,1007.8,18.4,350.0,0.0,2,2018-03-23,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5558_46.2337_5.3539_2018-03-23.png
2018,8725,34,34097,Félines-Minervois,2018-03-23 15:43:00,7474,300.0,7474.0,0.0,0.0,0.0,0.0,0.0,,1.0,Malveillance,46.2337295,5.3538775,7.2,73.0,1007.6,14.8,330.0,0.0,3,2018-03-23,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5559_46.2337_5.3539_2018-03-23.png
2018,8804,48,48092,Marvejols,2018-03-25 13:44:00,900,300.0,900.0,0.0,0.0,0.0,0.0,0.0,,1.0,Involontaire (travaux),32.7569047,-97.0696914,19.0,100.0,1011.2,0.0,170.0,0.0,2,2018-03-25,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5560_32.7569_-97.0697_2018-03-25.png
2018,8663,06,06062,Fontan,2018-03-25 15:09:00,90000,20000.0,70000.0,0.0,0.0,0.0,0.0,0.0,,1.0,Involontaire (particulier),45.1867219,9.1492137,12.8,37.0,1007.3,7.6,160.0,0.0,1,2018-03-25,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5561_45.1867_9.1492_2018-03-25.png
2018,8682,06,06109,La Roquette-sur-Var,2018-03-27 14:42:00,9700,1200.0,8500.0,0.0,0.0,0.0,0.0,0.0,,1.0,Involontaire (particulier),43.0793983,2.1754217,13.0,86.0,1019.7,33.5,290.0,0.2,1,2018-03-27,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5562_43.0794_2.1754_2018-03-27.png
2018,4306,66,66140,Pézilla-la-Rivière,2018-03-28 16:12:00,1000,1000.0,800.0,0.0,0.0,0.0,0.0,0.0,,2.0,Malveillance,42.680934,3.0058178,17.3,61.0,1011.7,14.8,120.0,0.0,3,2018-03-28,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5563_42.6809_3.0058_2018-03-28.png
2018,8670,34,34268,Saint-Jean-de-la-Blaquière,2018-03-28 19:40:00,2586,300.0,2586.0,0.0,0.0,0.0,0.0,0.0,,1.0,Malveillance,43.6655769,3.4338969,20.6,53.0,1016.9,11.2,210.0,0.0,3,2018-03-28,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5564_43.6656_3.4339_2018-03-28.png
2018,4308,66,66030,Calce,2018-03-29 10:23:00,500,300.0,500.0,0.0,0.0,0.0,0.0,0.0,,2.0,Malveillance,46.2337295,5.3538775,10.0,71.0,1010.5,1.8,240.0,0.0,3,2018-03-29,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5565_46.2337_5.3539_2018-03-29.png
2018,8688,04,04206,Sigonce,2018-03-29 16:26:00,800,500.0,800.0,0.0,0.0,0.0,0.0,300.0,,1.0,Accidentelle,48.2586622,14.5003309,8.0,71.0,1008.4,11.2,210.0,0.0,0,2018-03-29,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5566_48.2587_14.5003_2018-03-29.png
2018,8672,34,34286,Saint-Privat,2018-03-29 19:43:00,1224,300.0,1224.0,0.0,0.0,0.0,0.0,0.0,,1.0,Involontaire (travaux),43.5363846,3.44392,12.7,65.0,1007.6,5.4,220.0,0.0,2,2018-03-29,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5567_43.5364_3.4439_2018-03-29.png
2018,8732,34,34103,Fontès,2018-03-31 15:14:00,49084,20000.0,29084.0,0.0,0.0,0.0,0.0,0.0,,3.0,Malveillance,46.2337295,5.3538775,11.8,59.0,1001.5,14.8,300.0,0.0,3,2018-03-31,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5568_46.2337_5.3539_2018-03-31.png
2018,8756,34,34316,Usclas-du-Bosc,2018-04-01 13:39:00,469,469.0,800.0,0.0,0.0,0.0,0.0,0.0,,3.0,Involontaire (travaux),46.2337295,5.3538775,12.0,50.0,1016.5,5.4,160.0,0.0,2,2018-04-01,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5569_46.2337_5.3539_2018-04-01.png
2018,8735,06,06120,Saint-Étienne-de-Tinée,2018-04-01 14:56:00,5000,300.0,5000.0,0.0,0.0,0.0,0.0,0.0,,1.0,Accidentelle,45.2847008,5.8837642,12.3,44.0,1015.4,13.0,10.0,0.0,0,2018-04-01,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5570_45.2847_5.8838_2018-04-01.png
2018,4353,66,66008,Argelès-sur-Mer,2018-04-01 20:41:00,2000,300.0,2000.0,0.0,0.0,0.0,0.0,0.0,,1.0,Involontaire (travaux),48.2586622,14.5003309,5.0,81.0,1012.4,14.8,270.0,0.1,2,2018-04-01,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5571_48.2587_14.5003_2018-04-01.png
2018,8710,83,83127,Signes,2018-04-02 14:00:00,2,2.0,800.0,0.0,0.0,0.0,0.0,0.0,,4.0,Involontaire (particulier),43.9724137,-111.2752267,2.8,72.0,1000.1,37.1,210.0,0.0,1,2018-04-02,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5572_43.9724_-111.2752_2018-04-02.png
2018,8759,34,34286,Saint-Privat,2018-04-02 18:30:00,6576,6576.0,800.0,0.0,0.0,0.0,0.0,0.0,,3.0,Involontaire (travaux),43.5363846,3.44392,12.6,82.0,1010.6,22.3,100.0,0.0,2,2018-04-02,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5573_43.5364_3.4439_2018-04-02.png
2018,8795,13,13051,Lançon-Provence,2018-04-05 14:49:00,25000,300.0,15000.0,0.0,0.0,0.0,0.0,10000.0,,1.0,Involontaire (travaux),48.5840147,7.7349952,11.0,51.0,1018.7,20.5,280.0,0.0,2,2018-04-05,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5574_48.5840_7.7350_2018-04-05.png
2018,8813,04,04081,Esparron-de-Verdon,2018-04-06 08:56:00,34,34.0,800.0,0.0,0.0,0.0,0.0,0.0,,3.0,Involontaire (particulier),46.2337295,5.3538775,9.9,74.0,1017.5,1.8,300.0,0.0,1,2018-04-06,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5575_46.2337_5.3539_2018-04-06.png
2018,8769,83,83050,Draguignan,2018-04-06 11:02:00,40,40.0,800.0,0.0,0.0,0.0,0.0,0.0,,5.0,Involontaire (travaux),46.2337295,5.3538775,18.0,41.0,1015.4,24.1,180.0,0.0,2,2018-04-06,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5576_46.2337_5.3539_2018-04-06.png
2018,28,12,12100,Firmi,2018-04-06 12:33:00,20000,0.0,800.0,20000.0,20000.0,0.0,0.0,0.0,Estimées,1.0,Involontaire (particulier),44.0983047,3.1157724,12.9,62.0,1014.2,37.1,140.0,0.0,1,2018-04-06,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5577_44.0983_3.1158_2018-04-06.png
2018,4366,66,66026,Brouilla,2018-04-06 13:13:00,2000,2000.0,800.0,0.0,0.0,0.0,0.0,0.0,,2.0,Involontaire (travaux),46.2337295,5.3538775,20.4,36.0,1013.9,14.8,170.0,0.0,2,2018-04-06,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5578_46.2337_5.3539_2018-04-06.png
2018,30,12,12071,Compolibat,2018-04-07 12:55:00,5000,0.0,800.0,5000.0,5000.0,0.0,0.0,0.0,Estimées,1.0,Accidentelle,43.501812,1.411024,16.4,59.0,1005.2,37.1,130.0,0.0,0,2018-04-07,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5579_43.5018_1.4110_2018-04-07.png
2018,8798,13,13073,Peypin,2018-04-07 13:00:00,30,30.0,800.0,0.0,0.0,0.0,0.0,0.0,,1.0,Involontaire (travaux),46.2337295,5.3538775,21.3,37.0,1010.6,22.3,180.0,0.0,2,2018-04-07,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5580_46.2337_5.3539_2018-04-07.png
2018,8765,04,04143,Oraison,2018-04-07 13:04:00,600,600.0,800.0,0.0,0.0,0.0,0.0,0.0,,2.0,Involontaire (particulier),46.2337295,5.3538775,21.3,37.0,1010.6,22.3,180.0,0.0,1,2018-04-07,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5581_46.2337_5.3539_2018-04-07.png
2018,8843,04,04173,Saint-André-les-Alpes,2018-04-07 13:31:00,340,300.0,800.0,0.0,0.0,0.0,0.0,340.0,,1.0,Involontaire (particulier),46.2337295,5.3538775,21.3,37.0,1010.6,22.3,180.0,0.0,1,2018-04-07,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5582_46.2337_5.3539_2018-04-07.png
2018,949,15,15099,Lavastrie,2018-04-07 14:00:00,4000,0.0,800.0,4000.0,4000.0,0.0,0.0,0.0,Estimées,1.0,Involontaire (particulier),48.5797963,7.7567869,22.5,36.0,1010.6,9.4,30.0,0.0,1,2018-04-07,C:\Users\Antoine Dupont\Documents\!EFREI\OneDrive - Efrei\!Cours\Machine Learning\Project\Forest-Fire-Prediction\fire_images\fire_5583_48.5798_7.7568_2018-04-07.png
